,text,Date,geometry,author_followers,retweets,replies,likes,quote_count,Subjectivity,Polarity,Analysis
4311,"Create a bright future by investing in your education. No money? Acquire a student loan from @FNBSA. #LoveFNB2017
https://t.co/vxOrjkQnlF",2017-01-04,POINT (27.78284285 -26.70229805),38,0,0,0,0,0.0,0.0,Neutral
4312,@CoruscaKhaya @MsThatoM . Most of these University SRC's are aligned to ANC. Why is this?,2017-01-04,POINT (18.4241 -33.9249),183,0,0,0,0,0.34444444444444444,-0.07777777777777779,Negative
4313,Some father's ask the mothers to pay school fees &amp; they will reimburse later and dololo until the child finishes varsity #FactsAboutMzansi,2017-01-04,POINT (18.869370449999998 -34.13070175),606,0,0,4,0,0.3111111111111111,0.31666666666666665,Positive
4314,"Spending 8 hrs @ Unisa yesterday, one document short, back in the overflow today. Just frustating cause they don't reply online registration",2017-01-04,POINT (18.5900977 -33.9012011),8,0,0,0,0,0.2022222222222222,0.06444444444444444,Positive
4315,"People should learn that there's a difference between ""School"" and ""Education"". You don't need a school but you need education",2017-01-04,POINT (29.4770012 -23.9162345),3106,1,0,1,1,0.0,0.0,Neutral
4316,"They said if education is the key, then school is the lock. Will exam results define your fate? 
Let us change mzansi!!!  
Peace",2017-01-04,POINT (27.8468283 -26.5680404),646,0,0,0,0,0.0,0.0,Neutral
4317,@DBE_SA must advice school transport owners not to wake up and increase transport fees to school overnight..when it suits them. Rip off.,2017-01-04,POINT (27.87429235 -26.14271175),9054,0,1,0,0,0.3527777777777778,0.11111111111111112,Positive
4318,"Create a bright future by investing in your education. No money? Acquire a student loan from @FNBSA. #LoveFNB2017
https://t.co/Zqyl30zKMq",2017-01-04,POINT (29.229650499999998 -25.89503295),11,0,0,0,0,0.8,0.1,Positive
4319,Meanwhile back at the ranch Varsity registration fees are due #TheGringofJozi School fees already deducted on debit order #justsaying,2017-01-04,POINT (27.968098050000002 -26.276138500000002),5434,0,0,0,0,0.0,0.0,Neutral
4322,FEES MUST FALL MIGHT AS WELL BE A BUOROCRATIC STRUCTURE OF UCT 🙄,2017-01-03,POINT (18.4241 -33.9249),4600,0,0,0,0,0.0,0.0,Neutral
4323,Do you wanna pay St Andrews school fees? @_Langaman @KBS_Sao https://t.co/t6IKz99YQx,2017-01-03,POINT (25.5553161 -33.90756195),1174,0,0,0,0,0.0,0.0,Neutral
4324,2017 Eskom Simama Ranta entrepreneurship education South African secondary schools competition - best school is? Entrepreneurship4schools,2017-01-03,POINT (29.13421625 -28.2739136),1618,0,0,1,1,0.5523809523809524,0.3666666666666667,Positive
4325,"Sir,  every other school in this country does the same since ages, provide basic facilities to modernise education system.Evaluation soon! https://t.co/fMFg5N8lCi",2017-01-03,POINT (28.06061305 -26.058708),497,0,0,0,0,0.0,0.0,Neutral
4326,@LizBotes8 @unisa my registration is being processed for 2nd year.,2017-01-03,POINT (27.968098050000002 -26.276138500000002),30577,0,0,0,0,0.5357142857142857,0.4285714285714286,Positive
4327,Uct management is honestly so incompetent. Students are getting students accommodation.. like what kind bruh?,2017-01-03,POINT (18.4241 -33.9249),4600,1,0,0,0,0.4666666666666666,0.3277777777777778,Positive
4328,"#student | #teacher @ Cape Town, South Africa https://t.co/l2mCU15Fqh",2017-01-03,POINT (18.4241 -33.9249),3219,0,0,0,0,0.0,0.0,Neutral
4329,"HAPPY NEW YEAR!!!
If you need help with transport money, school fees, stationary,Please SMS ""AKULALEKIMAWUNEMALI"" to 31314.",2017-01-03,POINT (28.184066 -25.75260515),1486,0,0,1,1,0.3,1.0,Positive
4330,"I love university, because they protest. #jk",2017-01-03,POINT (18.4241 -33.9249),488,1,0,1,0,0.0,0.0,Neutral
4331,"Speaking of Unisa, online registration is opened today ! Me after registration https://t.co/GdKc0VRfUB",2017-01-03,POINT (28.1361401 -25.860880649999995),6243,1,0,0,2,0.0,0.0,Neutral
4332,"Holidays are over, we assume political work. 
1. Joe Slovo 22nd anniversary 
2. SASCO RTLC 
3. ANC January 8
4. Prepare for UJ SRC elections",2017-01-03,POINT (28.40387405 -26.300935000000003),13950,4,0,2,0,1.0,0.6,Positive
4333,Lines at Unisa Sunnyside campus are ridiculous. It's that time of registration.,2017-01-03,POINT (28.184066 -25.75260515),2462,0,0,0,0,0.0,0.0,Neutral
4335,Guys when does Wits registration start ?😂🙈at this rate I can see myself missing registration day 🤔,2017-01-02,POINT (28.184066 -25.75260515),1253,0,0,0,0,0.0,0.0,Neutral
4336,Kanene UJ said they won't allow me to register if i don't pay my fees ! Yazi baya kaka 😣😣,2017-01-02,POINT (30.362220399999998 -30.85429355),889,0,0,0,0,0.45,0.02500000000000001,Positive
4338,Education is important. School ain't important https://t.co/1PjuyqMagm,2017-01-02,POINT (29.4770012 -23.9162345),3106,0,0,0,0,0.5,0.5,Positive
4340,"Surprisingly, the apps didn't focus only on school work but even general knowledge. After all, education goes beyond what is in a textbook.",2017-01-02,POINT (27.84917465 -26.3230882),97,0,0,0,1,0.16666666666666666,0.125,Positive
4341,"Geez guys I only start school on the 16th of March wtf

Only realizing how far away that is now",2017-01-02,POINT (28.06061305 -26.058708),8033,0,0,2,0,0.0,0.0,Neutral
4342,So uct hasn't said anything to anyone about accommodation?,2017-01-02,POINT (18.4241 -33.9249),4600,0,0,0,4,0.39999999999999997,-0.15,Negative
4343,Just paid school fees for the kids😟 Can't we chase Van Damme again??,2017-01-02,POINT (28.10355085 -25.9884044),1247,0,0,0,0,0.5,-0.09375,Negative
4344,@SABreakingNews @wendyknowler School Uniform prices must fall !,2017-01-02,POINT (28.248846149999995 -26.26501415),1543,0,0,0,0,0.18333333333333332,0.05,Positive
4345,#2017SangomaPredictions university fees will finally fall 😂😂😂,2017-01-02,POINT (30.945940999999998 -29.740148999999995),2791,4,0,2,0,0.5,0.4,Positive
4346,"""Education is what remains when you have forgotten the content you learnt at school."" Interesting words by Graeme Codrington to #Classof2016",2017-01-02,POINT (27.875271750000007 -26.2564214),97,2,0,0,0,0.0,0.0,Neutral
4347,People at university don't understand the basic concept of rape. This is a sign that our sexual education curriculum is incredibly flawed.,2017-01-01,POINT (18.869370449999998 -34.13070175),2556,0,0,0,0,0.0,0.0,Neutral
4348,"When you not stressed about school fees, uniform and stationery.. because pull out game😊😊👌👌 https://t.co/2MW0UdsidX",2017-01-01,POINT (28.1361401 -25.860880649999995),10239,0,0,1,3,0.45454545454545453,0.13636363636363635,Positive
4350,Khayelitsha Kids From Site C Dance At Clifton WaterFront 4 Food Money&amp;School Supplies. Team Knows... https://t.co/STo9UXuIcd  HAPPY 2017,2017-01-01,POINT (18.4241 -33.9249),783,0,0,0,0,0.5,0.5,Positive
4351,"Oh golly was he in an ANC school? 
Best of luck! 
#education is critical! https://t.co/v1kTbQCa6J",2017-01-01,POINT (27.87429235 -26.14271175),3544,1,0,0,0,0.6875,-0.3125,Negative
4352,Khayelitsha Kids From Site C Dance At Clifton WaterFront 4 Food Money&amp;School Supplies. Team Knows... https://t.co/STo9UXuIcd SOON 2017,2016-12-31,POINT (18.4241 -33.9249),783,0,0,0,0,0.5700000000000001,0.44999999999999996,Positive
4353,"@LeeNdaba @louisevanrhyn I'm an education employee &amp; worked at different levels school,teacher training , distance edu &amp; office based",2016-12-31,POINT (28.1361401 -25.860880649999995),744,0,0,0,0,0.5700000000000001,0.44999999999999996,Positive
4354,Is there a better way 2 reform our education in 2017? How about we fund children not schools? https://t.co/rA1EJVpVH2 @JJ_UFS @timesofindia,2016-12-31,POINT (31.25610175 -29.374367650000003),52201,0,0,0,0,0.6166666666666667,0.11666666666666668,Positive
4355,@GangsOfBallet had me dancin like a geography substitute teacher on dance floor at school fete😂🙌🏽 💃🏽 #LastSaturdayin2016 #JJSSummerFestival https://t.co/vNjlqF0I9g,2016-12-31,POINT (30.53738545 -29.83588095),3580,0,0,1,0,0.7000000000000001,-0.09999999999999999,Negative
4356,"To those that will enter Universities, know that education does not mean  you must discard your indigenous knowledge and traditions.",2016-12-31,POINT (28.1361401 -25.860880649999995),32829,11,1,10,0,0.0,0.0,Neutral
4357,"The girl went to school in the ANC'S #education system they did not teach her how to speak, read or write properly 
https://t.co/nNZETLVK9e https://t.co/W0TgDbiBrS",2016-12-31,POINT (27.87429235 -26.14271175),3544,5,0,3,0,0.33125000000000004,0.04375,Positive
4358,"The top Durban matriculant comes from a school who charges R90k in fees. And people don't believe me when I say money buys you ""success""",2016-12-30,POINT (28.10355085 -25.9884044),1153,1,1,0,0,0.24166666666666667,0.0,Neutral
4359,"President Zuma foundation pay student fees.
Person: No he is trying to dodge tax. https://t.co/2lXcCexpbZ",2016-12-30,POINT (18.70965665 -33.88153065),2520,0,0,0,0,0.2,0.2,Positive
4360,"https://t.co/R7uAWulVUH

Check Gumtree too. https://t.co/3rWove4uYz",2016-12-30,POINT (18.4241 -33.9249),703,1,1,0,0,0.0,0.0,Neutral
4361,'Gqisha! The Chant that Calls' @ Wits Theatre https://t.co/cZzlZMJ0tC,2016-12-30,POINT (27.968098050000002 -26.276138500000002),1104,0,0,0,0,0.875,0.17500000000000004,Positive
4362,@tshepomashiles @Maphesanah &amp; ask any lecturer at the university- though some struggle but most just sail through the degree champs,2016-12-30,POINT (27.87429235 -26.14271175),120822,2,1,2,0,0.8,0.5,Positive
4363,Government must Improve the quality of education in public school we can't have the excellency in private schools only #MatricResults2016,2016-12-30,POINT (27.875271750000007 -26.2564214),6286,1,1,3,0,0.5,0.05000000000000002,Positive
4364,I need accommodation for next year. Res put me mo waiting list 😏😩 The stress sa January will be too much.,2016-12-30,POINT (27.227749850000002 -25.703477300000003),1681,0,0,0,1,0.42500000000000004,-0.125,Negative
4365,"But in #SouthAfrica we burn the university libraries! 
#VoteForChange #VoteDA for no unrest! https://t.co/QC6VGbpI3N",2016-12-30,POINT (27.87429235 -26.14271175),3544,1,0,0,0,0.3,1.0,Positive
4366,Experience is a good school but the fees are high! #Quotes #TGIF with #70vibeFm https://t.co/Eg3WlIlOY3 https://t.co/xlNS8sEaXx,2016-12-30,POINT (18.4241 -33.9249),7722,0,0,0,0,1.0,0.6,Positive
4367,"Not really hey. If students from Wits and UCT get first preferences before those who went to NMMU or Fort Hare, FET graduates will struggle https://t.co/f5t7D0rWjk",2016-12-29,POINT (27.95745755 -26.0197197),3351,2,0,0,0,0.3181818181818182,0.16767676767676767,Positive
4368,Khayelitsha Kids From Site C Dance At Clifton WaterFront 4 Food Money&amp;School Supplies. Team Knows... https://t.co/STo9UXuIcd  Happy Festive,2016-12-29,POINT (18.4241 -33.9249),783,0,0,0,0,0.0,0.0,Neutral
4369,@ANCWomensLeague @ANCYLhq quite about a student spending Christmas behind bars for fighting for free education but quick to defend nonsense.,2016-12-29,POINT (30.3190977 -24.3438792),4075,0,0,0,0,0.6000000000000001,-0.35,Negative
4370,"Whoa imagine if they lie about owing fees, u pay the school, and then they just request a refund from the school and scam u that way https://t.co/kYhB9bKPnu",2016-12-29,POINT (27.968098050000002 -26.276138500000002),611,0,0,0,0,0.3333333333333333,0.25,Positive
4371,"@ArchbishopThabo @MzwaneleManyi Arch, Stellies Mafia must fall, alongside their defenders, no backtracking Arch.",2016-12-28,POINT (27.93871415 -26.625155550000002),1596,0,0,0,0,0.5,0.0,Neutral
4373,5k for Jan school fees 😢 yho my son's school my God.,2016-12-28,POINT (29.455469700000002 -26.466746),30391,0,2,0,0,1.0,0.8,Positive
4374,Ananias Mathe is like a snake. You need to cut it's head off or burn it to make sure that son of a bitch is really dead,2016-12-28,POINT (27.968098050000002 -26.276138500000002),1593,1,0,0,0,0.6000000000000001,0.7,Positive
4376,I used heavily back in primary...then I found dance in high school. https://t.co/aBKUGQZDyx,2016-12-28,POINT (28.184066 -25.75260515),6817,0,0,0,1,0.0,0.0,Neutral
4378,Universities are hella expensive. Making it diffult for the poor to get in. I fully support the free Education movement...,2016-12-27,POINT (29.90835305 -28.6182126),4366,0,0,0,0,0.0,0.0,Neutral
4379,@ArchibaldKgomo not even during the student life struggle,2016-12-27,POINT (18.4961166 -33.8234111),211,0,0,0,0,0.5700000000000001,0.44999999999999996,Positive
4380,...that moment when popping champopo and then realize I owe Unisa fees and still have to register for 2017😢 https://t.co/EB9GGVmC55,2016-12-27,POINT (27.227749850000002 -25.703477300000003),302,0,0,0,0,0.5700000000000001,0.44999999999999996,Positive
4381,From the play that was. 'Gqisha! The Chant that Calls'. @ Wits Theatre https://t.co/1xwfnuBkhx,2016-12-27,POINT (27.968098050000002 -26.276138500000002),1104,0,0,0,0,0.75,0.325,Positive
4382,I had a dream about my physiology and anatomy lecturer. I'm bored but school must wait https://t.co/I5yLhFwIW4,2016-12-27,POINT (28.1366768 -26.172960449999998),2217,0,0,0,0,0.5,0.4,Positive
4383,Love's complicated. There's no school for it nor a manual. And you can never learn from others' live. You gotta get there and burn yourself.,2016-12-26,POINT (27.968098050000002 -26.276138500000002),3573,0,0,1,0,0.2,0.2,Positive
4384,"Universities that provide top-class, high-quality higher education in the world, aren’t free! 
#VoteForChange #VoteDA for no #corruption https://t.co/mbn4K3YS1j",2016-12-26,POINT (27.87429235 -26.14271175),3544,1,0,1,0,0.0,0.0,Neutral
4385,Experience is a good school but the fees are high! #Quotes #MondayMotivation with #70vibeFm #2listen https://t.co/4si8UiE5Ly,2016-12-26,POINT (18.4241 -33.9249),7722,0,0,0,0,0.1,0.1,Positive
4386,@TebogoDitshego Basically literacy level is 100% in Botswana. Schooling system and university education + infrastructure are world class,2016-12-25,POINT (30.97257945 -29.9006358),578,1,1,2,0,0.1,0.1,Positive
4387,@unisa surely before close of term fees for the following year must be available. Not everyone can go to ur campuses. #unisaincompetence,2016-12-24,POINT (27.8575825 -33.02201395),1535,0,0,0,0,0.5,0.5,Positive
4388,@unisa it sucks that your 2017 fees r still not up on the website. What correspondence institution has an unreliable website. #incompetence,2016-12-24,POINT (27.8575825 -33.02201395),1535,0,0,0,0,0.0,0.0,Neutral
4389,Look like it if recent burning of university buildings is considered. https://t.co/EmvKnTm57y,2016-12-24,POINT (28.358602849999997 -26.14985695),119,0,0,1,0,0.0,0.0,Neutral
4391,"Heroes r defined by certain accomplishments,For me school was enough struggle and i became my own hero when i completed matric😂😂😂😂😂 https://t.co/YPLqw51VXJ",2016-12-24,POINT (27.968098050000002 -26.276138500000002),1113,0,0,0,0,0.0,-0.1,Negative
4392,Let's pray for the university students for the coming 2017 as it seems is going to be the tough year for them due to the fees increased.,2016-12-24,POINT (27.968098050000002 -26.276138500000002),356,0,0,0,0,0.06666666666666667,0.0,Neutral
4393,.@SAPresident I would like to know why did the ANC in 22 years not build one single Zulu university please? #education is critical!,2016-12-24,POINT (27.87429235 -26.14271175),3544,11,1,12,3,0.1,-0.5960464477539062,Negative
4394,"She is following SA student plan to create unrest probably. Here is was called "" Fees must fall"". https://t.co/oZ2mGsZ9fr",2016-12-23,POINT (28.358602849999997 -26.14985695),119,0,0,0,0,0.25,0.06818181818181818,Positive
4395,We whites did. Quess who is burning down universities and schools? And the pres as well as vicepres says they have legitimate claims. https://t.co/o9kBVIjyxl,2016-12-23,POINT (28.358602849999997 -26.14985695),119,3,0,1,0,0.4,0.2,Positive
4396,UCT PASMA 2017 SRC Candidates... my people; unfortunately Max Price knew Regime change was coming he suspended SRC campaign indefinitely... https://t.co/YAh5JwomAq,2016-12-23,POINT (18.6760467 -33.98028855),4882,0,0,0,0,0.8,-0.2,Negative
4397,"Hay' kabi,♡♡
Gifts are exciting but Make Back-To-School MORE EXCITING/FUN.

#aTick-In-A-Box
☑~Fees
☑~Uniform
☑~Stationery...
☑~
🎬 🚌⛹🏊⏰📚✏💼👓🏃🎓",2016-12-23,POINT (28.1193199 -25.6469174),159,0,0,0,0,0.0,0.0,Neutral
4398,Please save the school fees for the kids next year.,2016-12-23,POINT (27.968098050000002 -26.276138500000002),356,0,0,0,0,0.5399999999999999,0.16,Positive
4399,"NB! Deadlines:
RACs Applications: 9th January 2017: https://t.co/XUAS5yIUxy …
SRC Assistance Fund: 3rd March 2017: https://t.co/yjliCgfxM4 …",2016-12-23,POINT (27.968098050000002 -26.276138500000002),2323,0,0,0,0,1.0,-0.625,Negative
4400,"#Christmas clothes -done
#School Fees -done
#Stationery -done
#Hair… https://t.co/mDXozaXqva",2016-12-23,POINT (27.968098050000002 -26.276138500000002),246,0,0,0,0,0.6,-0.3,Negative
4401,"NB! Deadlines:
RACs Applications: 9th January 2017: https://t.co/EGb2djMlSQ
SRC Assistance Fund: 3rd March 2017: https://t.co/jgHaHC2mkN",2016-12-23,POINT (27.968098050000002 -26.276138500000002),22603,5,0,2,2,0.125,0.0,Neutral
4402,"7: Please be reminded that UCT SRC Assistance Fund applications for historic debt are due on the 3rd of March, 2017.
https://t.co/jgHaHC2mkN",2016-12-23,POINT (27.968098050000002 -26.276138500000002),22603,3,0,1,0,1.0,0.0,Neutral
4404,@Shirley_manoto @BvtKeoCanGetIt you need to go back to school altogether. uqalele phansi.  I need to see your history teacher,2016-12-23,POINT (27.875271750000007 -26.2564214),2706,1,1,0,1,0.0,0.0,Neutral
4405,"@SUP_SOUT @Lesufi See if the education about Albinism is included in the School curriculum, there wont be business for fake charities.",2016-12-23,POINT (28.1361401 -25.860880649999995),581160,1,3,3,0,0.16666666666666666,-0.16666666666666666,Negative
4406,Khayelitsha Kids From Site C Dance At Clifton WaterFront 4 Food Money&amp;School Supplies. Team Knows... https://t.co/STo9UXuIcd Happy Festive,2016-12-23,POINT (28.184066 -25.75260515),783,0,0,0,0,0.0,0.0,Neutral
4407,@chuene6 @andile90812356 @TonySantanaZA @sramphaul @DMvovo by the way education isn't only obtained via professional school systems,2016-12-23,POINT (27.968098050000002 -26.276138500000002),232,2,0,4,1,0.5,-0.375,Negative
4408,Experience is a good school but the fees are high! #Quotes #TGIF with #70vibeFm https://t.co/Eg3WlIlOY3 https://t.co/xlNS8sEaXx,2016-12-23,POINT (18.4241 -33.9249),7722,0,0,1,0,0.45454545454545453,0.13636363636363635,Positive
4409,Let us work hard on improving our #education that is in a horrible state. Children sitting in the sun going to school unimaginable https://t.co/qCMc1TYRNT,2016-12-22,POINT (27.87429235 -26.14271175),3544,0,0,0,0,0.0,0.0,Neutral
4411,NMMU yandinyela nigga wrote exams and fees are paid up kodwa geen Results😤,2016-12-21,POINT (26.86709445 -31.8908886),884,0,0,0,0,0.4,0.0,Neutral
4413,Y'all uct kids w outstanding fees could y'all please check if you can access your transcripts or results,2016-12-21,POINT (18.4241 -33.9249),4600,0,1,0,0,0.48749999999999993,0.425,Positive
4414,@NdzaviD and even paid school fees,2016-12-21,POINT (28.184066 -25.75260515),329,0,0,0,0,0.0,0.0,Neutral
4415,"😂😂 School refunds, accommodation refunds and work make my bank balance a healthy one every year😊 Askies! https://t.co/iPUkXm7HuF",2016-12-21,POINT (27.227749850000002 -25.703477300000003),1681,0,0,1,1,0.45,0.2,Positive
4416,"Way back in school my superb English teacher taught us to stop making excuses. Thank you, sir. https://t.co/bwfXqQab4e",2016-12-20,POINT (30.97257945 -29.9006358),433,0,0,0,0,0.0,0.0,Neutral
4418,"Parents: ""will give u the money end of the month when I get paid""

Month end: ""angithi I must buy food, pay for ur school fees etc"" https://t.co/MzVB5Hr06M",2016-12-20,POINT (30.97257945 -29.9006358),1164,0,0,0,1,0.0,0.0,Neutral
4419,I'm not taking anything back. Wits SRC is trash.,2016-12-20,POINT (25.5553161 -33.90756195),4871,0,0,0,2,0.0,0.0,Neutral
4420,Khayelitsha Kids From Site C Dance At Clifton WaterFront 4 Food Money&amp;School Supplies. Team Knows... https://t.co/STo9UXuIcd,2016-12-20,POINT (18.6760467 -33.98028855),783,0,0,0,0,0.26999999999999996,0.08,Positive
4421,"""Cut it, cut it, cut it, cut it, cut it"" ✂✂ 

Block block block!!! https://t.co/0Jo9Y73UYV",2016-12-20,POINT (27.88398145 -25.731437),1568,1,0,0,0,0.0,0.0,Neutral
4422,@EFFSouthAfrica Student Command spokesperson Phiwaba Madokwe on their #FreeKhanyile protest at PMB High Court @News24 https://t.co/DbNCf6tlaY,2016-12-20,POINT (30.3537815 -29.6163998),6723,0,0,0,0,0.26999999999999996,-0.020000000000000004,Negative
4423,@NathiMthethwaSA Congo had 13 university black graduates when the country was freed. Challenging &amp; sacrificied Lumumba liberation struggle.,2016-12-19,POINT (30.97257945 -29.9006358),578,0,0,0,0,0.0,0.0,Neutral
4424,"""I had this privileged education, but on the one hand I lived this very different existence from everyone else in school""",2016-12-19,POINT (27.968098050000002 -26.276138500000002),2594,0,0,0,0,0.0,0.0,Neutral
4425,@cataclysmza school fees then. Or get ios :),2016-12-19,POINT (18.4961166 -33.8234111),1066,0,0,0,0,0.3,0.25,Positive
4426,@AmandlaMobi Join the call to #FreeBonginkosiKhanyile. The DUT student activist who is spending day 83 in jail 4 fighting 4 free education.,2016-12-19,POINT (18.8479084 -34.13514925),288,4,0,2,0,0.5,0.4,Positive
4427,#FreeBonginkosiKhanyile. Student in jail for 84 days in his fight for free education!  @MorningLiveSABC @morninglive @expressoshow https://t.co/aGMqeSvFjg,2016-12-19,POINT (18.8479084 -34.13514925),288,4,1,1,0,0.6033333333333333,-0.08666666666666666,Negative
4428,Experience is a good school but the fees are high! #Quotes #MondayMotivation with #70vibeFm #2listen https://t.co/4si8UiE5Ly,2016-12-19,POINT (18.4241 -33.9249),7722,0,0,0,0,0.5427272727272727,0.19363636363636363,Positive
4429,Most school like GHS Pietermaritzburg never accepted me becos they thought my baba could not afford school fees.,2016-12-18,POINT (30.3537815 -29.6163998),654,0,0,0,0,0.0,0.0,Neutral
4430,University fees must be reduced down to a figure that jacob zuma can pronounce #DataMustFall,2016-12-18,POINT (27.7267737 -26.102123300000002),136,0,0,0,0,0.6714285714285715,0.41964285714285715,Positive
4432,@Brantley_ZA i feel bad 4being the 1 2 school these nigas/wen my friends r tryna get in2 university/but stil I made em fall lyk the fees did,2016-12-17,POINT (18.4241 -33.9249),1941,0,1,0,0,0.3333333333333333,0.16666666666666666,Positive
4433,Time for damage control which has cut too deep. https://t.co/OJi9VvZj8b,2016-12-17,POINT (28.184066 -25.75260515),471,0,0,0,0,0.0,0.0,Neutral
4434,tamecamarney is a uct dance student from #capetown I recently took a few photos of in the #cbd… https://t.co/aeg6tTGrL4,2016-12-16,POINT (18.4241 -33.9249),325,0,0,0,0,0.0,0.0,Neutral
4435,Are the Fees Must Fall protesters making peace with the universities on this #ReconciliationDay,2016-12-16,POINT (27.968098050000002 -26.276138500000002),146161,1,2,0,1,0.0,0.0,Neutral
4436,Clearly global phenomenon. Also have increasing demand and increasing willingness to access @UCT_news @UCTHealthSci https://t.co/wsaLyRFcPi,2016-12-16,POINT (18.4241 -33.9249),6249,0,0,0,0,0.0,0.0,Neutral
4437,Experience is a good school but the fees are high! #Quotes #TGIF with #70vibeFm https://t.co/Eg3WlIlOY3 https://t.co/xlNS8sEaXx,2016-12-16,POINT (18.4241 -33.9249),7722,0,0,0,0,0.8666666666666667,0.4666666666666666,Positive
4438,Lecturer opposes motion of no-confidence. Says agreement means UCT may be able to open peacefully in 2017. #UCTConvocation,2016-12-15,POINT (18.4241 -33.9249),8076,3,0,0,0,0.0,0.0,Neutral
4439,Some protest took unacceptable forms. UCT strategy is to engage those with legitimate grievances but serious about studies #UCTConvocation,2016-12-15,POINT (18.4241 -33.9249),8076,1,0,0,0,0.0,0.0,Neutral
4440,Advocate Geoff Budlender speaks above din to propose #UCT convocation go ahead and allow silent protest. Now reading the minutes. @UCT_news,2016-12-15,POINT (18.4241 -33.9249),8076,2,0,1,1,0.0,0.0,Neutral
4441,I had so much potential that my primary school teacher didn't recognize,2016-12-15,POINT (28.2430799 -26.0858619),369,0,0,0,0,0.0,0.0,Neutral
4442,@_Inceku call fees office or better yet head to campus,2016-12-15,POINT (26.0866321 -25.545357),1381,0,1,0,0,0.1625,0.0,Neutral
4443,"March next year my lil brother is going for some school camp so he asked me for a: Tent ,amaquza,&amp;ubhaka. 🙆🙆🙆",2016-12-15,POINT (18.6333173 -33.8902748),4164,0,1,0,1,0.0,0.0,Neutral
4445,"Don't Forget January Also 100 Days Spend Wisely. Also Don't Forget Debit Orders In January And Kids School Fees, Stationary And Skhaftin lol",2016-12-14,POINT (26.213109600000003 -29.10658805),6924,0,2,0,0,0.2722222222222222,0.09444444444444444,Positive
4446,#Muthambi looks like a school teacher 😂🙈 not someone in higher offices with money.,2016-12-14,POINT (28.50803775 -26.24678575),30391,2,1,0,0,0.0,0.0,Neutral
4447,"Tech will not only disrupt healthcare, #IoT will transform hospital management. Tracking equipment, event patients. https://t.co/mTlptLFamv",2016-12-14,POINT (27.968098050000002 -26.276138500000002),1234,2,0,1,0,0.5119047619047619,-0.44047619047619047,Negative
4449,"@NoTolls1 Uneducated? I think this man is very ""clever"" Education is what you keep after you forget what they taught you at school...",2016-12-14,POINT (28.15360875 -26.13436965),1077,0,0,0,0,0.5700000000000001,0.44999999999999996,Positive
4450,#MAGUVHE serves as a moderator for Inclusive Education for the University of Johannesburg #FactAboutProfMaguvhe,2016-12-14,POINT (27.8575825 -33.02201395),1823,0,0,0,0,0.0,0.0,Neutral
4451,"Do people understand that 87% of white people pay their own fees at UCT? As in imali yabo? And majority of the rest are on bursaries 

Shook",2016-12-13,POINT (28.06061305 -26.058708),2323,8,0,0,0,0.8,0.2,Positive
4452,"@BongiweGambu #MAGUVHE is professor in college of education @unisa This is no shade, just truth. Why do you want to hide it #SABCinquiry https://t.co/PynjS0QPYT",2016-12-13,POINT (28.21493645 -25.94440685),287830,0,2,1,0,0.42500000000000004,0.2,Positive
4453,People who don't pay my fees or send me money at school have no right to ask about my results. https://t.co/arQW5GTzhb,2016-12-13,POINT (31.894451150000002 -28.7588852),3157,184,0,71,11,0.6333333333333333,0.6,Positive
4454,"@LeRoche_F @ther_low When student ready he is, teacher appear he shall.. 🙏🏼 https://t.co/PZBbNcoybt",2016-12-13,POINT (28.184066 -25.75260515),5593,0,0,0,0,0.0,0.0,Neutral
4455,#UCT finally announces a fee increase of 8% tuition and 10% accommodation for household who income exceeds R600 000.,2016-12-13,POINT (24.726185999999995 -28.7168012),1246,0,0,0,0,0.08333333333333334,0.0,Neutral
4456,Is that why your children must sit in school in the sun? Horrible #education https://t.co/HbQqtAiSdD,2016-12-13,POINT (27.87429235 -26.14271175),3544,1,1,0,0,0.0,0.0,Neutral
4457,"Uct announces 8% increase in tuition fees and 10% in res fees 
#feesmustfall 
Umzabalazo hasnt ended yet cadres",2016-12-13,POINT (18.4241 -33.9249),4600,22,0,1,3,0.0,0.0,Neutral
4458,#IfApartheidDidNotHappen I wonder what our university education might look like right now? #FeesMustFall,2016-12-13,POINT (18.4241 -33.9249),10488,4,0,4,1,0.8666666666666667,0.16666666666666666,Positive
4460,@ShiftonSABC1 The child respOnsibilities is gO tO schOol tO learn nd teacher respOnsibilities is tO ensure that the child learn in school,2016-12-13,POINT (28.09468145 -25.487516900000003),44,1,0,0,0,0.0,0.0,Neutral
4461,Mini Dlamini would be a primary school teacher and Bonang a qualified nurse. #IfApartheidDidNotHappen,2016-12-13,POINT (28.1361401 -25.860880649999995),2507,1,0,0,0,0.0,0.0,Neutral
4462,"My mom sees my little brother who's at UJ's hairstyle. It's like Emtees. She says ""ke hairstyle ya fees must fall""😂😂😂",2016-12-12,POINT (28.06061305 -26.058708),1272,0,0,0,1,0.4,0.1,Positive
4463,"@djcleo1 ft @MmatemaMoremi - Choose To Be happy

The amount of soul fused in this dance beat is phenomenal. The rhodes , harmonies👌🏽❤️🙏🏽",2016-12-12,POINT (28.1799355 -26.228828550000003),420283,1,0,2,1,0.0,0.0,Neutral
4464,"Teacher: Who is making noise?
Student: Tira &amp;Sox 

LOL ayeye Duban 

#SongOfTheYear2016",2016-12-12,POINT (30.827055750000003 -29.77067315),1122,0,0,1,0,0.575,0.45,Positive
